question_id,question,correct_answer,devstral,nemotron-nano,mistral-675b,ministral-14b,gemma-3-27b-it,gemma-3-4B-T1-it,gemma-3-4b-it,phi-4,gemma-3-taide-12b-chat,llama-3.2-3B-f1-instruct,gpt-oss-20b-mandarin-thinking,gpt-oss-120b-mandarin-thinking,Llama-3.1-Taiwan-8B-Instruct,Llama-3-Taiwan-70B-Instruct,Llama-Breeze2-8B-Instruct,Llama-3.1-8B-Instruct,Llama-3.2-3B-Instruct,Llama-3.3-70B-Instruct,Gemma-3-12b-it
844,"關於胰臟（pancreas）內分泌功能的敘述，下列何者錯誤？
A: α細胞分泌升糖素（glucagon），提高血糖
B: δ細胞分泌體抑素（somatostatin），增加升糖素（glucagon）與胰島素（insulin）的釋放
C: β細胞分泌胰島素（insulin），降低血糖
D: PP細胞分泌胰多肽（pancreatic polypeptide），抑制胰腺泡細胞（pancreatic acinar cell）分泌胰液",B,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
845,"下列何者是提供血流阻力（resistance）的主要血管？
A: 大動脈（arteries）
B: 微血管（capillaries）
C: 小動脈（arterioles）
D: 靜脈（veins）",C,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
846,"下列何項屬於與 X 性染色體（X-linked）相關之遺傳疾病？
A: 家族性大腸息肉症候群（Familial polyposis coli）
B: 血友病（Hemophilia）
C: 囊狀纖維化（Cystic fibrosis）
D: 鐮刀性貧血（Sickle cell anemia）",B,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,"跑步運動時，交感神經對下列何種器官的血管平滑肌影響最大？
A: 腦
B: 心肌
C: 皮膚
D: 消化道",D,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
848,"王先生因甲狀腺癌接受手術切除後，出現倦怠、嗜睡、水腫等現象。在醫院抽血檢查發現有甲狀腺機能低下（hypothyroidism）的情況，並有上呼吸道感染造成的輕微發燒與咳嗽。依據上述情形，他比較不適合使用下列那一種藥物？
A: dextromethorphan
B: acetaminophen
C: levothyroxine
D: methimazole",D,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
849,"關於腎臟的構造，下列何者並非完全位於腎皮質區？
A: 腎絲球（glomerulus）
B: 鮑氏囊（glomerular capsule）
C: 近曲小管（proximal tubule）
D: 集尿管（collecting duct）",D,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
850,"某職場雇主基於上班族經常坐在辦公室工作，因此想推動職場健康促進計畫，人資部就先去調查職場員工的運動習慣，發現 I.大部分員工都有想運動只是尚未行動、II.少數員工已經開始買了運動器材，但尚未規律進行運動。以上敘述I.與II.，各指的是員工那一個行為改變階段？
A: I.懵懂期（pre-contemplation phase）、II.準備期（preparation phase）
B: I.沉思期（contemplation phase）、II.行動期（action phase）
C: I.準備期（preparation phase）、II.行動期（action phase）
D: I.沉思期（contemplation phase）、II.準備期（preparation phase）",D,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
851,"氯轉移（chloride shift）的作用主要與下列何種物質的運輸有關？
A: 二氧化碳
B: 氧
C: 氮
D: 氫離子",A,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
852,"恥骨聯合（pubic symphysis）屬於下列何者？
A: 軟骨性關節（cartilaginous joint）
B: 平面關節（plane joint）
C: 樞紐關節（hinge joint）
D: 鞍狀關節（saddle joint）",A,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
853,"有關主動充血（hyperemia）或被動充血（congestion）的敘述，下列何者最不適當？
A: 被動充血是組織血液流出受阻所致
B: 被動充血會導致缺氧血紅蛋白累積，使組織呈現藍紫色
C: 主動充血是由小靜脈擴張引起的血流增加，使組織呈現紅色
D: 主動充血或被動充血都表示在特定部位的血流量增加",C,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
854,"某人的肺活量（vital capacity）是4.8公升，潮氣容積（tidal volume）是0.5公升，吸氣儲備容積（inspiratory reserve volume）是3.3公升。則其呼氣儲備容積（expiratory reserve volume）是多少公升？
A: 2
B: 1
C: 2.5
D: 1.5",B,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
855,"現有一病患須作骨髓移植，在下列親屬中，何人最不適合做為其骨髓的捐贈者？
A: 父親
B: 母親
C: 先生
D: 弟弟",C,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
856,"關於N-acetyl-L-cysteine（NAC）的效應，下列何者錯誤？
A: NAC的機轉是打破連結黏液蛋白的雙硫鍵
B: NAC最重要的副作用是會產生氣管攣縮，這是因為NAC是酸性的
C: 當接觸到黏液時，NAC會降低黏稠度（viscosity）
D: NAC在pH 3～4之間的環境會有較佳的痰液溶解效果（mucolytic activity）",D,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
857,"造成氧合解離曲線（oxygen-hemoglobin dissociation curve）向左偏移，下列何者正確？
A: 增加體溫
B: 增加 2, 3-雙磷甘油（2, 3-diphosphoglycerate）
C: 增加代謝
D: 升高 pH 值",D,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
858,"下列何種方法，最不能去除外科器械上的傳染性蛋白質（prion）之感染能力？
A: 浸泡於5%次氯酸（hypochlorite）溶液
B: 高壓滅菌 121℃，1個小時
C: 浸泡於1 M氫氧化鈉（NaOH）溶液
D: 紫外線消毒",D,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
859,"脊柱側面觀的外形敘述，下列何者正確？
A: 腰段呈前凸曲線
B: 頸段呈後凸曲線
C: 胸段呈垂直直線
D: 薦段呈垂直直線",A,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
860,"12 歲的王同學因為外傷造成兩側睪丸嚴重受損被迫切除，下列何者為手術後的生理變化？
A: 尿液中雄性素（androgen）濃度上升
B: 血液中黃體生成素（LH）濃度上升
C: 聲音變得低沉且毛髮增生
D: 血液中睪固酮（testosterone）濃度上升",B,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
861,"下列何者的脈搏，易於手腕外側感觸？
A: 橈動脈
B: 尺動脈
C: 腕掌動脈
D: 腕背動脈",A,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,"特定微血管區段之微血管靜水壓（capillary hydrostatic pressure）為 32 mmHg、組織間隙靜水壓（interstitial hydrostatic pressure）為 -2 mmHg、微血管滲透壓（capillary colloid osmotic pressure）為 25 mmHg、組織間隙滲透壓（interstitial colloid osmotic pressure）為 2 mmHg，則該處微血管液流動形式及總驅動力（net filtration pressure）分別為何？
A: 過濾（filtration）流出微血管、7 mmHg
B: 過濾（filtration）流出微血管、11 mmHg
C: 再吸收（absorption）流入微血管、7 mmHg
D: 再吸收（absorption）流入微血管、11 mmHg",B,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,"一位基因型為46XY的青少年，被診斷為雄性素阻抗（androgen resistance），下列何種情況與雄性素受器突變有關？
A: 缺乏子宮與子宮頸
B: 血漿睪固酮過低
C: 沒有月經週期
D: 睪丸位於腹腔",D,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
864,"尿素和下列那一種物質的累積會造成腎臟髓質組織間的高滲透度（ hyperosmolar medullary renal interstitium）？
A: 二氧化碳
B: 葡萄糖
C: 氯化鈉
D: 麩醯胺酸",C,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
865,"下列構造何者可以進行腎臟之逆流交換（counter-current exchange）？
A: 直血管（vesa recta）
B: 出球小動脈（efferent arteriole）
C: 入球小動脈（afferent arteriole）
D: 腎絲球（glomerulus）",A,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
866,"抗原是與免疫球蛋白的何種結構結合？
A: 重鏈與輕鏈共同形成結合位點
B: 重鏈所形成結合位點
C: Fc區域所形成結合位點
D: 輕鏈所形成結合位點",A,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
867,"下列那一種藥物不能治療甲狀腺機能亢奮症？
A: methimazole
B: levothyroxine
C: propylthiouracil
D: 131 I-iodine",B,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
868,"下列有關敗血性休克的敘述，何者最不可能發生？
A: 泌尿道感染所引起
B: 因腸管破裂造成腹膜炎所引起發高燒
C: 全身廣泛性產生小血塊
D: 初期時病人的心輸出量會明顯降低",D,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
869,"有關氰化物引起的組織毒性缺氧的敘述，下列何者錯誤？
A: 可給與100%氧氣治療、吸入亞硝酸戊酯（amyl nitrite）與靜脈給與亞硝酸鈉（sodium nitrite）治療
B: 細胞耗氧能力受損的證據為血中乳酸濃度增高與混合靜脈血中的氧含量增高
C: 變性血紅素（methemoglobin）會抑制游離氰化物的清除
D: 可能與火災吸入煙霧造成一氧化碳中毒一起發生",C,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
870,"一個家族的多個成員罹患遺傳疾病，此疾病涉及同源染色體上一個鹼基對置換的基因改變，如腺嘌呤或胸腺嘧啶置換。此現象與下列何者最符合？
A: 拷貝數變異（copy number variation）
B: 單核苷酸多形性（single nucleotide polymorphism）
C: 表觀遺傳變化（epigenetic change）
D: 刪除（deletion）",B,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
871,"蛀牙發生牙痛時的傳遞路線為何？
A: 舌下神經→下視丘→顳葉
B: 三叉神經→丘腦→頂葉
C: 舌咽神經→下視丘→頂葉
D: 面神經→額葉→下視丘",B,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
872,"在12月中旬，一位5歲男童出現發燒、頭痛、喉嚨痛、流鼻水、打噴嚏、無痰性乾咳、肌肉痛不舒服等症狀，病情持續4天沒有好轉，卻進一步發展為細菌性肺炎（pneumonia）及肌炎（myositis），與該男童同住之家人一星期後亦出現類似症狀，此男童最可能受下列何種病原感染？
A: 麻疹病毒（Measles virus）
B: 腸病毒71型（Enterovirus 71）
C: 呼吸道細胞融合病毒（Respiratory syncytial virus）
D: 流行性感冒病毒（Influenza virus）",D,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
873,"尿道球腺開口於何處？
A: 前列腺部尿道
B: 海綿體部尿道
C: 膜部尿道
D: 射精管",B,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
874,"有關細菌內毒素之敘述，下列何者錯誤？
A: 是革蘭氏陽性細菌細胞壁的一種成分
B: 可引起急性呼吸窘迫症候群
C: 可引起發燒
D: 細菌死亡後釋出",A,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
875,"心臟的迴旋動脈（circumflex artery）是下列何者的分枝？
A: 左冠狀動脈（left coronary artery）
B: 前心室間動脈（anterior interventricular artery）
C: 冠狀動脈邊緣枝（marginal branch of coronary artery）
D: 右冠狀動脈（right coronary artery）",A,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
876,"頭部的靜脈竇位於：
A: 蛛網膜內
B: 硬腦膜內
C: 蛛網膜與軟腦膜之間
D: 軟腦膜內",B,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
877,"有關惡性腫瘤分期（staging）之主要依據，下列何者正確？①腫瘤大小 ②有絲分裂之數量 ③有無遠處轉移 ④淋巴結之轉移 ⑤細胞之分化程度或退行性分化
A: ③④⑤
B: ②④⑤
C: ①③④
D: ①②③",C,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
878,"下列何者不是長時間的肌肉活動後，肌纖維中常見的代謝物質？
A: 氧化自由基
B: 磷酸肌胺酸
C: ADP
D: 乳酸",B,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
879,"暴露於下列何種危害物最可能造成鼻中膈穿孔？
A: 二甲機甲醯胺
B: 鉻酸
C: 有機磷
D: 四氯化碳",B,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
880,"有關骨骼肌與心肌收縮的比較，下列敘述何者正確？
A: 骨骼肌與心肌一樣，肌纖維長度越長，收縮時產生的張力就越大
B: 單一骨骼肌纖維與心肌纖維一樣，都是刺激頻率越高，產生的張力就越大
C: 兩者都是透過橫小管來傳導動作電位
D: 兩者的收縮速度都很慢",C,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
881,"有關皮膚的敘述，下列何者正確？
A: 皮下組織也稱為深筋膜（deep fascia）
B: 毛球（hair bulb）出現在表皮層
C: 透明層（stratum lucidum）多出現在厚皮膚
D: 兩個主要的皮膚層是表皮層（epidermis）和皮下層（subcutaneous layer）",C,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
882,"以腦波圖（electroencephalogram）檢測一位清醒、有意識的成人，觀察到大量的 δ 波，顯示此人較可能處於下列何種情境？
A: 心情放鬆（relaxed）
B: 嚴重精神損害（severe emotional distress）
C: 腦部受損（brain trauma）
D: 注意力集中（focused）",C,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
883,"關於小腸肌外層（muscularis externa）的敘述，下列何者正確？
A: 前1/3段為骨骼肌，其後漸轉為平滑肌
B: 內層是平滑肌，而外層屬於骨骼肌
C: 內層肌肉為環行走向
D: 外層肌肉為環行走向",C,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
884,"關於引起庫賈氏病（Creutzfeldt-Jakob disease, CJD）的致病原，下列敘述何者正確？
A: 可造成肝炎、肝硬化
B: 可使用10％福馬林消滅其活性
C: 不會刺激宿主產生干擾素
D: 是一種DNA病毒",C,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
885,"下列有關尺骨（ulna）的敘述，何者正確？
A: 尺骨頭（head of ulna）與舟狀骨（scaphoid bone）相接形成腕關節（wrist joint）的一部分
B: 尺骨近端與肱骨小頭（capitulum of humerus）相接形成關節
C: 橈骨粗隆（radial tuberosity）屬於尺骨的結構
D: 橈骨切迹（radial notch）位於冠狀突（coronoid process）外側",D,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
886,"下列有關精索（spermatic cord）的敘述，何者錯誤？
A: 精索通過腹股溝管（inguinal canal）進入陰囊
B: 精索的位置在腹股溝韌帶（inguinal ligament）的下方
C: 精索含有輸精管（ductus deferens）和靜脈叢的構造
D: 成年女性沒有精索的構造",B,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
887,"下列有關內分泌腺的敘述，何者正確？
A: 腦下腺前葉分泌的激素只作用在內分泌腺上
B: 女性不分泌雄性素
C: 腦下腺後葉釋出的催產素可刺激乳腺製造乳汁
D: 腦下腺前葉分泌濾泡刺激素",D,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
888,"下列藥物，何者為第一線治療早產兒呼吸中止症？
A: caffeine citrate
B: indomethacin
C: ipratropium bromide
D: albuterol",A,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,"下列何種激素造成懷孕婦女容易產生血糖過高的現象？
A: 人類絨毛膜促性腺激素（hCG）
B: 人類胎盤泌乳激素（hPL）
C: 雌激素（estrogen）
D: 黃體激素（progesterone）",B,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
890,"下列有關蛋白質消化和吸收的敘述，何者正確？
A: 吸收後，蛋白質消化產物直接通過血液進入肝臟
B: 胃蛋白酶（pepsin）可於小腸與胰臟分泌的蛋白酶協同消化蛋白質
C: 蛋白酶皆以具活性的形式從製造的細胞分泌出來
D: 胰臟管細胞（duct cell）能分泌蛋白酶，於小腸協助蛋白質分解",A,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
891,"林先生之前到中國旅遊時吃了淡水魚的生魚片，不久後出現腹痛，回國後眼眶附近浮腫，很幸運的在浮腫部位摘除將近4 mm大小的蟲體，林先生最有可能感染下列何種寄生蟲？
A: 東方眼蟲（Thelazia callipaeda）
B: 有棘頜口線蟲（Gnathostoma spinigerum）
C: 麥地那線蟲（Dracunculus medinensis）
D: 蟠尾絲蟲（Onchocerca volvulus）",B,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
892,"培養無致病性的肺炎雙球菌時，添加已死亡之致病性肺炎雙球菌的何種物質，會使其成為有致病性的細菌？
A: 細胞壁
B: 核酸
C: 蛋白質
D: 脂肪酸",B,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
893,"何時次級卵母細胞（secondary oocyte）會完成第二次減數分裂？
A: 排卵時
B: 出生時
C: 胚胎時期
D: 受精時",D,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
894,"下列何者為胰臟內分泌細胞與胃壁的細胞皆可分泌的物質？
A: 胰蛋白酶原（trypsinogen）
B: 體抑素（somatostatin）
C: 胃蛋白酶原（pepsinogen）
D: 澱粉酶（amylase）",B,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
895,"下列有關神經傳導物質之敘述，何者正確？
A: 脊髓（spinal cord）的抑制性中間神經元（interneuron）會釋放穀氨酸鹽（glutamate）
B: 血清素（serotonin）是屬於內生性的鴉片類（endogenous opioid）神經傳導物質
C: 馬氨基丁酸（GABA）可增強神經傳導的長期增益效果（long term potentiation）
D: 多巴胺（dopamine）來自酪胺酸（tyrosine）",D,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
896,"40歲女性，因為長期經血過多及經痛接受子宮切除治療。切片下可見子宮內膜與間質組織出現在子宮肌肉層內。下列何者是最適當的診斷？
A: 子宮內膜間質瘤（endometrial stromal tumor）
B: 子宮內膜腺癌（endometrial adenocarcinoma）
C: 肌層腺體症（adenomyosis）
D: 子宮內膜增生（endometrial hyperplasia）",C,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
897,"研究發現女性體脂率越高則乳癌風險越高，此發現較符合因果關係判斷的那一個條件？
A: 劑量效應（dose-response effect）
B: 生物學贊同性（biologic plausibility）
C: 相關特異性（specificity）
D: 因果時序性（temporality）",A,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
898,"下列那一條動脈的分枝會造成男性陰莖海綿體充血勃起？
A: 閉孔動脈（obturator artery）
B: 生殖腺動脈（gonadal artery）
C: 髂外動脈（external iliac artery）
D: 髂內動脈（internal iliac artery）",D,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
899,"國小一年級女生開始有第二性徵的發育，最不可能是下列何種因素造成？
A: 過度運動
B: 營養過剩
C: 下視丘腫瘤
D: 使用塑膠食具",A,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
900,"關於肺炎鏈球菌（Streptococcus pneumoniae）的敘述，下列何者錯誤？
A: 所產生的莢膜（capsule）能抵抗吞噬作用（phagocytosis）
B: 此菌於肺泡腔（alveolar spaces）大量生長，可造成肺炎（pneumonia）
C: 透過台口酸（teichoic acid）和胜肽聚醣（peptidoglycan）碎片，可誘發替代型補體活化路徑（alternative complement pathway）
D: 多價疫苗（polyvalent vaccine）是由常見的血清型菌株所產生的體表蛋白質（surface proteins）所製備的",D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,"關於第二型（typeⅡ）肺泡細胞之敘述，下列何者正確？
A: 分泌黏液
B: 位於終末細支氣管
C: 具有纖毛
D: 為立方狀細胞",D,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
902,"下列何種細胞對於輻射損傷較具有抵抗性？
A: 腸壁上皮細胞
B: 骨骼肌細胞
C: 骨髓造血細胞
D: 生殖細胞",B,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
903,"下列何者屬於細胞體積變大，但細胞數目不變？
A: 老年男性的前列腺（prostate）
B: 懷孕媽媽的乳腺（mammary gland）
C: 健身教練的胸肌（pectoral muscle）
D: 反覆發炎的扁桃腺（tonsil）",C,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
904,"當物質經腎臟排出至尿液的量大於其腎絲球過濾率（glomerular filtration rate）時，則表示該物質在腎臟中經過下列何種處理？
A: 被腎小管過濾
B: 被腎小管再吸收
C: 被腎小管分泌
D: 被腎小管代謝分解",C,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
905,"一般女性每個月排出的卵細胞屬於減數分裂中的何種狀態？
A: 第一次減數分裂前期的初級卵母細胞
B: 完成減數分裂的次級卵母細胞
C: 第二次減數分裂中期的次級卵母細胞
D: 未進入減數分裂的初級卵母細胞",C,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
906,"下列有關異位妊娠（ectopic pregnancy）的敘述，何者較不正確？
A: 最常見異位妊娠的著床位置為卵巢
B: 相關因子包括子宮內膜異位症（endometriosis）或之前開刀的病史
C: 異位妊娠的著床位置有可能產生蛻膜變化（decidual changes）
D: 最重要的誘發因素（predisposing factor）是骨盆腔發炎",A,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
